subject_id	subject_label	object_id	object_label	verdict	new_candidates	only_in_oak	only_in_ols	notes
MIM:2-Deoxyadenosine_5-monophosphate	2-Deoxyadenosine 5-monophosphate	CHEBI:17713	2'-deoxyadenosine 5'-monophosphate	SYNONYM_ENRICH	2-Deoxyadenosine 5-monophosphate			
MIM:2-Deoxyadenosine_Monohydrate	2-Deoxyadenosine monohydrate	cas:16373-93-6	2-Deoxyadenosine monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:16373-93-6
MIM:2-Deoxycytidine	2'-Deoxycytidine	CHEBI:15698	2'-deoxycytidine	CONFIRMED				
MIM:2-Deoxycytidine_5-monophosphate	2-Deoxycytidine 5-monophosphate	CHEBI:15918	2'-deoxycytosine 5'-monophosphate	SYNONYM_ENRICH	2-Deoxycytidine 5-monophosphate			
MIM:2-Ethylhexanol	2-Ethylhexanol	CHEBI:16011	2-ethylhexan-1-ol	SYNONYM_ENRICH	2-Ethylhexanol			
MIM:2-Furfuraldehyde	2-Furfuraldehyde	CHEBI:34768	furfural	SYNONYM_ENRICH	2-Furfuraldehyde			
MIM:2-Hydroxy-34-Dimethoxybenzoic_Acid	2-Hydroxy-3,4-Dimethoxybenzoic Acid	CHEBI:184501	2-HYDROXY-3,4-DIMETHOXYBENZOIC ACID	CONFIRMED				
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	2-Hydroxybutyric acid sodium salt	CHEBI:1148	2-hydroxybutyric acid	SYNONYM_ENRICH	2-Hydroxybutyric acid sodium salt			
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	2-Hydroxybutyric acid sodium salt	cas:5094-24-6	2-Hydroxybutyric acid sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:5094-24-6
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	2-Hydroxybutyric acid sodium salt	kgmicrobe.compound:2-hydroxybutyric_acid_sodium_salt	2-Hydroxybutyric acid sodium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:2-hydroxybutyric_acid_sodium_salt
MIM:2-Hydroxypyridine	2-Hydroxypyridine	CHEBI:16540	pyridin-2-ol	CONFIRMED				
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate	2-Keto-D-gluconic acid hemicalcium salt hydrate	cas:1040352-40-6	2-Keto-D-gluconic acid hemicalcium salt hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1040352-40-6
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate	2-Keto-D-gluconic acid hemicalcium salt monohydrate	cas:3470-37-9	2-Keto-D-gluconic acid hemicalcium salt monohydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:3470-37-9
MIM:2-Mercaptopyridine_N-oxide_Sodium_Salt	2-Mercaptopyridine N-oxide sodium salt	CHEBI:201738	2-Mercaptopyridine N-oxide sodium salt	CONFIRMED				
MIM:2-Piperidinone	2-Piperidinone	CHEBI:77761	piperidin-2-one	SYNONYM_ENRICH	2-Piperidinone			
MIM:2-Sulfobenzoic_Acid	2-Sulfobenzoic acid	mesh:C028805	2-sulfobenzoic acid	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C028805
MIM:2-bromo-2-nitro-13-propanediol	2-bromo-2-nitro-1,3-propanediol	CHEBI:31306	Bronopol	SYNONYM_ENRICH	2-bromo-2-nitro-1,3-propanediol			
MIM:2-fucosyllactose	2'-fucosyllactose	CHEBI:147155	2'-fucosyllactose	CONFIRMED				
MIM:2-furoic_Acid	2-Furoic acid	CHEBI:30845	2-furoic acid	CONFIRMED				
MIM:2-mercaptoethanesulfonate	2-Mercaptoethanesulfonate	CHEBI:17905	coenzyme M	SYNONYM_ENRICH	(sodium salt)			
MIM:2-mercaptoethanol	2-Mercaptoethanol	CHEBI:41218	mercaptoethanol	CONFIRMED				
MIM:2-methyl-1-butanol	2-methyl-1-butanol	CHEBI:48945	2-methylbutan-1-ol	CONFIRMED				
MIM:2-methyl-4-isothizaolin-3-one	2-methyl-4-isothizaolin-3-one	CHEBI:53620	methylisothiazolinone	SYNONYM_ENRICH	2-methyl-4-isothizaolin-3-one			
MIM:2-n-Heptyl-4-hydroxyquinoline_N-oxide	2-n-Heptyl-4-hydroxyquinoline N-oxide	CHEBI:28362	2-heptyl-4-hydroxyquinoline N-oxide	SYNONYM_ENRICH	2-n-Heptyl-4-hydroxyquinoline N-oxide			
