subject_id	subject_label	object_id	object_label	object_prefix	predicate_id	classification	repair_confidence	recommended_action	evidence	ingredient_yaml	yaml_identifier	yaml_cas_rn	yaml_ontology_id	yaml_mapping_quality	ingredient_type	kg_microbe_node_id	companion_non_identity_count	companion_registry_count	review_notes	external_ols_status	external_ols_label	external_ols_label_match
MIM:Casamino_Acids_~28vitamin_Assay~29	Casamino acids (vitamin assay)	mesh:C017721	casamino acids	mesh	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.								1	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	casamino acids	true
MIM:Casein_hydrolysate	Casein hydrolysate	MICRO:0001366	casein hydrolysate	MICRO	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Casein_hydrolysate.yaml	MICRO:0001366		MICRO:0001366	EXACT_MATCH	UNDEFINED_MIXTURE		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	casein hydrolysate	true
MIM:Casitone	Casitone	MICRO:0000606	casitone	MICRO	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Casitone.yaml	MICRO:0000606		MICRO:0000606	EXACT_MATCH	UNDEFINED_MIXTURE		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	casitone	true
MIM:Ceftazidime_Hydrate	Ceftazidime hydrate	cas:120618-65-7	Ceftazidime hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Ceftazidime_Hydrate.yaml	cas:120618-65-7	120618-65-7	cas:120618-65-7	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cell_Lysate	Cell lysate	BTO:0004304	cell lysate	BTO	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Cell_Lysate.yaml	BTO:0004304		BTO:0004304	EXACT_MATCH			0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	cell lysate	true
MIM:Cellobiose	Cellobiose	kgmicrobe.compound:cellobiose	Cellobiose	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Cellobiose.yaml	CHEBI:17057	528-50-7	CHEBI:17057	EXACT_MATCH	SINGLE_INGREDIENT	CHEBI:17057	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cellostatin	Cellostatin	kgmicrobe.compound:cellostatin	Cellostatin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Cellostatin.yaml	kgmicrobe.compound:cellostatin		kgmicrobe.compound:cellostatin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cephamycin_A	Cephamycin A	kgmicrobe.compound:cephamycin_a	Cephamycin A	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Cephamycin_A.yaml	kgmicrobe.compound:cephamycin_a		CHEBI:55429	NARROW_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cetocycline	Cetocycline	NCIT:C98044	Cetocycline	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Cetocycline.yaml	NCIT:C98044		NCIT:C98044	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Cetocycline	true
MIM:Cetomacrogol_1000	Cetomacrogol 1000	mesh:D002592	Cetomacrogol	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Cetomacrogol_1000.yaml	cas:9004-95-9	9004-95-9	mesh:D002592	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Cetomacrogol	true
MIM:Cetomacrogol_1000	Cetomacrogol 1000	cas:9004-95-9	Cetomacrogol 1000	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Cetomacrogol_1000.yaml	cas:9004-95-9	9004-95-9	mesh:D002592	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Cetomacrogol_1000	Cetomacrogol 1000	kgmicrobe.compound:cetomacrogol_1000	Cetomacrogol 1000	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Cetomacrogol_1000.yaml	cas:9004-95-9	9004-95-9	mesh:D002592	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Champamycin_B	Champamycin B	kgmicrobe.compound:champamycin_b	Champamycin B	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Champamycin_B.yaml	kgmicrobe.compound:champamycin_b		kgmicrobe.compound:champamycin_b	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Chaninin	Chaninin	kgmicrobe.compound:chaninin	Chaninin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Chaninin.yaml	kgmicrobe.compound:chaninin		kgmicrobe.compound:chaninin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Chlororaphin	Chlororaphin	kgmicrobe.compound:chlororaphin	Chlororaphin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Chlororaphin.yaml	kgmicrobe.compound:chlororaphin		kgmicrobe.compound:chlororaphin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cholin_Acetate	Cholin acetate	cas:14586-35-7	Cholin acetate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Cholin_Acetate.yaml	cas:14586-35-7	14586-35-7	cas:14586-35-7	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cholinium_Dihydrogen_Phosphate	Cholinium dihydrogen phosphate	cas:83846-92-8	Cholinium dihydrogen phosphate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Cholinium_Dihydrogen_Phosphate.yaml	cas:83846-92-8	83846-92-8	cas:83846-92-8	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Cholinium_Lysinate	Cholinium lysinate	mesh:C000655964	cholinium lysinate	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Cholinium_Lysinate.yaml	mesh:C000655964		mesh:C000655964	EXACT_MATCH			0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	cholinium lysinate	true
MIM:Chondroitin_Sulfate_A_Sodium_Salt_From_Bovine_Trachea	Chondroitin sulfate A sodium salt from bovine trachea	cas:39455-18-0	Chondroitin sulfate A sodium salt from bovine trachea	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Chondroitin_Sulfate_A_Sodium_Salt_From_Bovine_Trachea.yaml	cas:39455-18-0	39455-18-0	CHEBI:37397	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
