subject_id	subject_label	object_id	object_label	new_candidates	ingredient_yaml	review_status	missing_candidates_after_review	review_notes
MIM:Glycerol_2	glycerol	CHEBI:15978	sn-glycerol 3-phosphate	glycerol|1,2,3-Propanetriol|1,2,3-Trihydroxypropane|G Glycerol|Glyceritol|Glyzerin|Oelsuess|Propanetriol|Trihydroxypropane|glycerine|glycerol 3-phosphate	data/ingredients/mapped/Glycerol_2.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glycerol_Mono-oleate	Glycerol mono-oleate	CHEBI:75937	monooleoylglycerol	Glycerol mono-oleate	data/ingredients/mapped/Glycerol_Mono-oleate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glycogen	Glycogen	CHEBI:28087	glycogen	autoclaved, Glycogen|filtered	data/ingredients/mapped/Glycogen.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glycyl-glycine	Glycyl-glycine	CHEBI:17201	glycylglycine	Glycyl-glycine	data/ingredients/mapped/Glycyl-glycine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glycylglycine	Glycylglycine	CHEBI:17201	glycylglycine	Glycylglycine(CAS: 556-50-3)	data/ingredients/mapped/Glycylglycine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glycyrrhizic_Acid_Ammonium_Salt	Glycyrrhizic Acid, Ammonium Salt	CHEBI:15939	glycyrrhizinic acid	Glycyrrhizic Acid, Ammonium Salt	data/ingredients/mapped/Glycyrrhizic_Acid_Ammonium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Green_House_Soil	Green House Soil	ENVO:00001998	soil	Green House Soil	data/ingredients/mapped/Green_House_Soil.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gum_Arabic_From_Acacia_Tree	Gum arabic from acacia tree	FOODON:03412975	gum arabic	Gum arabic from acacia tree	data/ingredients/mapped/Gum_Arabic_From_Acacia_Tree.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:H2seo3	H2SeO3	CHEBI:26642	selenous acid	H2SeO3	data/ingredients/mapped/H2seo3.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:H2so4	H2SO4	CHEBI:26836	sulfuric acid	(10 N)	data/ingredients/mapped/H2so4.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:H3bo2	H3BO2	CHEBI:38267	boronic acid	H3BO2	data/ingredients/mapped/H3bo2.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hcl	HCl	CHEBI:17883	hydrogen chloride	(0.05 molar)|(1M)	data/ingredients/mapped/Hcl.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Heparin_Sodium_Salt_From_Porcine_Intestinal_Mucosa	Heparin sodium salt from porcine intestinal mucosa	CHEBI:230519	heparin sodium	Heparin sodium salt from porcine intestinal mucosa	data/ingredients/mapped/Heparin_Sodium_Salt_From_Porcine_Intestinal_Mucosa.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hepes	HEPES	CHEBI:46756	HEPES	HEPES buffer|HEPES buffer(CAS: 7365-45-9)|HEPES buffer(Sigma H-3375)	data/ingredients/mapped/Hepes.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hexachlorocyclo-hexane	Hexachlorocyclo-hexane	CHEBI:24536	hexachlorocyclohexane	Hexachlorocyclo-hexane	data/ingredients/mapped/Hexachlorocyclo-hexane.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Homovanillyl_Alcohol	homovanillyl alcohol	CHEBI:173769	(4-Hydroxy-3-methoxyphenyl)ethanol	homovanillyl alcohol	data/ingredients/mapped/Homovanillyl_Alcohol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hyaluronic_Acid_Sodium_Salt_From_Streptococcus_Equi	Hyaluronic acid sodium salt from Streptococcus equi	CHEBI:201433	Hyaluronic acid sodium	Hyaluronic acid sodium salt from Streptococcus equi|not filter sterilized	data/ingredients/mapped/Hyaluronic_Acid_Sodium_Salt_From_Streptococcus_Equi.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hydrastine_~281R_9S~29	Hydrastine (1R, 9S)	CHEBI:69919	Hydrastine	Hydrastine (1R, 9S)	data/ingredients/mapped/Hydrastine_(1R_9S).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hydrogen_gas	Hydrogen gas	CHEBI:18276	dihydrogen	Hydrogen gas|Hydrogen (gas)|H2_CO2|H2_methanol	data/ingredients/mapped/Hydrogen_gas.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hydrous_Ferric_Oxide	hydrous ferric oxide	CHEBI:50819	ferric oxide	hydrous ferric oxide	data/ingredients/mapped/Hydrous_Ferric_Oxide.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hydroxylamine_Hydrochloride	Hydroxylamine hydrochloride	CHEBI:5807	Hydroxylamine hydrochloride	hydroxylamine hcl	data/ingredients/mapped/Hydroxylamine_Hydrochloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Hymecromone_Methyl_Ether	Hymecromone Methyl Ether	CHEBI:107662	7-methoxy-4-methyl-1-benzopyran-2-one	Hymecromone Methyl Ether	data/ingredients/mapped/Hymecromone_Methyl_Ether.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Impenum_Monohydrate	Impenum monohydrate	CHEBI:51799	imipenem hydrate	Impenum monohydrate	data/ingredients/mapped/Impenum_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Indole_3-acetic_Acid_Sodium_Salt	indole 3-acetic acid sodium salt	CHEBI:230840	Indole-3-acetic acid sodium salt	indole 3-acetic acid sodium salt	data/ingredients/mapped/Indole_3-acetic_Acid_Sodium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Irgasan	Irgasan	CHEBI:164200	triclosan	Irgasan	data/ingredients/mapped/Irgasan.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Isovaleric_Acid	Isovaleric acid	CHEBI:28484	isovaleric acid	3-Methyl-butyric acid|iso-Valeric acid	data/ingredients/mapped/Isovaleric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K-acetate	K-acetate	CHEBI:32029	potassium acetate	K-acetate	data/ingredients/mapped/K-acetate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K2cro4	K2CrO4	CHEBI:75249	potassium chromate	K2CrO4	data/ingredients/mapped/K2cro4.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K2hpo4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	K 2HPO4|KH2HPO4|Potassium phosphate dibasic	data/ingredients/mapped/K2hpo4.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K2hpo4_X_3_H2o	K2HPO4 x 3 H2O	CHEBI:131527	dipotassium hydrogen phosphate	K2HPO4 x 3 H2O|K2HPO4 x 3H2O|K2HPO4 · 3 H2O|K2HPO4.3H2O|K2HPO4x 3 H2O|K2HPO4·3H2O|K2HPO4・3H2O	data/ingredients/mapped/K2hpo4_X_3_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K2s4o6	K2S4O6	CHEBI:86466	potassium tetrathionate	K2S4O6	data/ingredients/mapped/K2s4o6.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:K2so4_X_7_H2o	K2SO4 x 7 H2O	CHEBI:32036	potassium sulfate	K2SO4 x 7 H2O|K2SO4·7H2O|K2SO4・7H2O	data/ingredients/mapped/K2so4_X_7_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Kbr	KBr	CHEBI:32030	potassium bromide	K HPO	data/ingredients/mapped/Kbr.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Kcl	KCl	CHEBI:32588	potassium chloride	KCl (Fisher P 217)|KCl(CAS: 7447-40-7)|KCl(CAS:7447-40-7)|KCl(Fisher P 217)	data/ingredients/mapped/Kcl.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Kh2po4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	KH2PO4|KH PO|(dibasic)	data/ingredients/mapped/Kh2po4.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Kno3	KNO3	CHEBI:63043	potassium nitrate	KNO3|(enhances growth)|2,8-dibenzyl-6-(4-hydroxyphenyl)imidazo[1,2-a]pyrazin-3-yl sulfate|Renilla luciferyl sulfate anion|KNO	data/ingredients/mapped/Kno3.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-~28~29-Ergothioneine	L-(+)-Ergothioneine	CHEBI:4828	ergothioneine	L-(+)-Ergothioneine	data/ingredients/mapped/L-()-Ergothioneine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-~28~29-Erythrulose	L-(+)-Erythrulose	CHEBI:23958	erythrulose	L-(+)-Erythrulose	data/ingredients/mapped/L-()-Erythrulose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-~28-~29-sorbose	L-(-)-sorbose	CHEBI:17266	L-sorbose	L-(-)-sorbose	data/ingredients/mapped/L-(-)-sorbose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Aspartic_Acid_Potassium_Salt	L-Aspartic acid potassium salt	CHEBI:17053	L-aspartic acid	L-Aspartic acid potassium salt	data/ingredients/mapped/L-Aspartic_Acid_Potassium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Aspartic_Acid_Sodium_Salt_Monohydrate	L-Aspartic acid sodium salt monohydrate	CHEBI:17053	L-aspartic acid	L-Aspartic acid sodium salt monohydrate	data/ingredients/mapped/L-Aspartic_Acid_Sodium_Salt_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Carnitine	L-Carnitine	CHEBI:17126	carnitine	L-Carnitine	data/ingredients/mapped/L-Carnitine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Carnitine_Hydrochloride	L-Carnitine hydrochloride	CHEBI:233463	levocarnitine chloride	L-Carnitine hydrochloride	data/ingredients/mapped/L-Carnitine_Hydrochloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Cysteic_Acid_Monohydrate	L-Cysteic acid monohydrate	CHEBI:17285	L-cysteic acid	L-Cysteic acid monohydrate	data/ingredients/mapped/L-Cysteic_Acid_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Glutamic_Acid_Monopotassium_Salt_Monohydrate	L-Glutamic acid monopotassium salt monohydrate	CHEBI:16015	L-glutamic acid	L-Glutamic acid monopotassium salt monohydrate|L-Glutamic acid potassium salt monohydrate, L-Glutamic acid potassium salt	data/ingredients/mapped/L-Glutamic_Acid_Monopotassium_Salt_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Glutathione	L-Glutathione	CHEBI:16856	glutathione	L-Glutathione	data/ingredients/mapped/L-Glutathione.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Meta-tyrosine	L-Meta-tyrosine	CHEBI:44303	L-m-tyrosine	L-Meta-tyrosine	data/ingredients/mapped/L-Meta-tyrosine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-Pipecolic_Acid	L-Pipecolic Acid	CHEBI:30913	L-pipecolic acid	pipercolic acid	data/ingredients/mapped/L-Pipecolic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-alliin	L-alliin	CHEBI:2596	alliin	L-alliin	data/ingredients/mapped/L-alliin.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-arginine_X_Hcl	L-Arginine x HCl	CHEBI:31235	Arginine hydrochloride	L-Arginine x HCl|L-Arginine x HCI	data/ingredients/mapped/L-arginine_X_Hcl.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-cysteine	L-Cysteine	CHEBI:17561	L-cysteine	(2R)-2-ammonio-3-mercaptopropanoate|(2R)-2-ammonio-3-sulfanylpropanoate|Cysteine-HCl∙H2O|L-cysteine zwitterion	data/ingredients/mapped/L-cysteine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-cysteine_Hcl	L-Cysteine HCl	CHEBI:91247	L-cysteine hydrochloride	L-Cysteine HCl|(add to make medium anoxic)|Cysteine-HCl|L-Cysteiniumchloride|N-(9-{2-[(4-{[(2,5-dioxopyrrolidin-1-yl)oxy]carbonyl}piperidin-1-yl)sulfonyl]phenyl}-6-[methyl(4-sulfophenyl)amino]-3H-xanthen-3-ylidene)-N-methyl-4-sulfoanilinium	data/ingredients/mapped/L-cysteine_Hcl.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-cysteine_Hcl_X_H2o	L-Cysteine HCl x H2O	CHEBI:91248	L-cysteine hydrochloride hydrate	L-Cysteine HCl x H2O|L--Cysteine・HCl・H2O|L-Cysteine・HCl・H2O|L--Cysteine HCl H2O|L-Cysteine HCl monohydrate|Cystein-HCl x 2 H2O (5% (w/v))|L-cysteine HCl.H2O|L-Cysteine-HCl x H2O|Cysteine-HCl x H2O|Cysteine-HCl·H2O|Cysteine-HCl⋅H2O|L-Cysteine-HCl·H2O	data/ingredients/mapped/L-cysteine_Hcl_X_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-glutamic_Acid	L-Glutamic acid	CHEBI:16015	L-glutamic acid	L-Glutamate	data/ingredients/mapped/L-glutamic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L-lysine_Hcl	L-Lysine HCl	CHEBI:53633	L-lysine hydrochloride	L-Lysine HCl	data/ingredients/mapped/L-lysine_Hcl.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L_Cysteine_hydrochloride_monohydrate	L-Cysteine hydrochloride monohydrate	CHEBI:91248	L-cysteine hydrochloride hydrate	Cystein-HCl x 2 H2O (5% (w/v))|L--Cysteine・HCL・H2O|L-Cysteine HCl x H2O|L-Cysteine・HCl・H2O|L-cysteine HCl.H2O	data/ingredients/mapped/L_Cysteine_hydrochloride_monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:L_ornithine_monohydrochloride	L-ornithine monohydrochloride	CHEBI:195690	L-Ornithine monochlorohydrate/ornithine	L-ornithine monohydrochloride	data/ingredients/mapped/L_ornithine_monohydrochloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lactate	Lactate	CHEBI:24996	lactate	(+)-lactate|(2S)-2-hydroxypropanoate|(S)-lactate|L(+)-lactate|L-(+)-lactate|L-lactate|produces: DL-lactate	data/ingredients/mapped/Lactate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lactose	Lactose	CHEBI:36219	alpha-lactose	(+)-lactose|1-beta-D-Galactopyranosyl-4-D-glucopyranose|4-(beta-D-galactosido)-D-glucose|4-O-beta-D-galactopyranosyl-D-glucose|4-O-beta-D-galactopyranosyl-beta-D-glucopyranose|D-lactose|D-lactose (lactose)|Galb1-4Glcb|Galbeta1-4Glc|Galbeta1-4Glcbeta|Lac|Laktobiose|Laktose|Milchzucker|beta lactose|beta-D-Gal-(1->4)-D-Glc|beta-D-Galp-(1->4)-D-Glcp|beta-D-Galp-(1->4)-beta-D-Glcp	data/ingredients/mapped/Lactose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Laminarin_From_Laminaria_Digitata	Laminarin from Laminaria digitata	CHEBI:6364	laminarin	Laminarin from Laminaria digitata	data/ingredients/mapped/Laminarin_From_Laminaria_Digitata.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lanthanum_~28III~29_Chloride	Lanthanum (III) chloride	CHEBI:231515	lanthanum trichloride	Lanthanum (III) chloride	data/ingredients/mapped/Lanthanum_(III)_Chloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lead_~28II~29_Chloride	lead (II) chloride	CHEBI:88212	lead(II) chloride	lead (II) chloride	data/ingredients/mapped/Lead_(II)_Chloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lead_~28II~29_Nitrate	Lead (II) nitrate	CHEBI:37187	lead nitrate	Lead (II) nitrate	data/ingredients/mapped/Lead_(II)_Nitrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lentilan_From_Mushroom	Lentilan from mushroom	CHEBI:31770	lentinan	Lentilan from mushroom	data/ingredients/mapped/Lentilan_From_Mushroom.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Levan_-_From_Erwinia_Herbicola	Levan - from Erwinia herbicola	CHEBI:16703	(2->6)-beta-D-fructan	Levan - from Erwinia herbicola	data/ingredients/mapped/Levan_-_From_Erwinia_Herbicola.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lichenan_~28icelandic_Moss~29	Lichenan (icelandic moss)	CHEBI:6452	lichenin	Lichenan (icelandic moss)	data/ingredients/mapped/Lichenan_(icelandic_Moss).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Lithium_Chloride_Hydrate	Lithium chloride hydrate	CHEBI:48607	lithium chloride	Lithium chloride hydrate	data/ingredients/mapped/Lithium_Chloride_Hydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Locust_Bean_Gum	Locust bean gum	FOODON:03413132	locust bean gum	autoclaved	data/ingredients/mapped/Locust_Bean_Gum.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Magnesium_Chloride	Magnesium chloride	CHEBI:86345	magnesium dichloride hexahydrate	MgCl*6H2O	data/ingredients/mapped/Magnesium_Chloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Magnesium_Sulfate	Magnesium sulfate	CHEBI:32599	magnesium sulfate	Mg2SO4|MgSO .7H O|MgSO4 × 7 H2O|MgSO4 x H2O|MgSO4 . 7H2O|MgSO4 . H2O|MgSO4 x 6 H2O|MgSO4 x 6H2O|MgSO4 x 7 H2O (0.1% w/v)|MgSO4 x 7 H2O (100 mM)|MgSO4 x 7 H2O solution (25%)|MgSO4 x 7 H2O to 15.0 g).|MgSO4 x 7H2O|MgSO4 x7 H2O|MgSO4 x7H2O|MgSO4 · 7H2O|MgSO4 ·7H2O	data/ingredients/mapped/Magnesium_Sulfate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Maleic_Acid	Maleic acid	CHEBI:18300	maleic acid	cis-Butenedioic acid, Toxilic acid	data/ingredients/mapped/Maleic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malondialdehyde_Tetrabutylammonium_Salt	Malondialdehyde tetrabutylammonium salt	CHEBI:51992	tetrabutylammonium salt	Malondialdehyde tetrabutylammonium salt	data/ingredients/mapped/Malondialdehyde_Tetrabutylammonium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malt_Extract	Malt extract	FOODON:03301056	malt extract	Malt extract(Sigma M-0383)|Malt extract (BD-Difco)|Malt extract powder|Bacto Malt Extract (Difco)|Malt extract (BD--Difco)	data/ingredients/mapped/Malt_Extract.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malt_Extract_Agar	Malt extract agar	FOODON:03301056	malt extract	Malt extract agar	data/ingredients/mapped/Malt_Extract_Agar.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malt_Extract_Agar_~28Nissui~29	Malt Extract Agar (Nissui)	FOODON:03301056	malt extract	Malt Extract Agar (Nissui)	data/ingredients/mapped/Malt_Extract_Agar_(Nissui).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malt_Extract_Agar_~28Oxoid~29	Malt extract agar (Oxoid)	FOODON:03301056	malt extract	Malt extract agar (Oxoid)	data/ingredients/mapped/Malt_Extract_Agar_(Oxoid).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Malt_Extract_Broth	Malt extract broth	FOODON:03301056	malt extract	Malt extract broth	data/ingredients/mapped/Malt_Extract_Broth.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Maltose	Maltose	CHEBI:17306	maltose	4-O-alpha-D-glucopyranosyl-alpha-D-glucopyranose|D-maltose (maltose)|Glca1-4Glca|Glcalpha1-4Glca|Glcalpha1-4Glcalpha|alpha-D-Glcp-(1->4)-alpha-D-Glcp|Maltose x H2O	data/ingredients/mapped/Maltose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mannose-6-Phosphate	Mannose-6-Phosphate	CHEBI:17369	D-mannose 6-phosphate	Mannose-6-Phosphate	data/ingredients/mapped/Mannose-6-Phosphate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Melibiose	Melibiose	CHEBI:28053	melibiose	D-melibiose (melibiose)	data/ingredients/mapped/Melibiose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Menadione_Sodium_Bisulfate	Menadione sodium bisulfate	CHEBI:63928	menadione sodium sulfonate	Menadione sodium bisulfate	data/ingredients/mapped/Menadione_Sodium_Bisulfate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Menthol	Menthol	CHEBI:25187	p-menthan-3-ol	Menthol	data/ingredients/mapped/Menthol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mercury_~28II~29_Chloride	mercury (II) chloride	CHEBI:31823	mercury dichloride	mercury (II) chloride	data/ingredients/mapped/Mercury_(II)_Chloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mes_2-_N-morpholino_Ethane_Sulfonic_Acid	MES [2-(N-morpholino) ethane sulfonic acid]	CHEBI:39005	2-(N-morpholino)ethanesulfonic acid	MES [2-(N-morpholino) ethane sulfonic acid]|MES (2-Morpholinoethanesulfonic acid)|MES (2-[N-Morpholino]ethane sulfonic acid)|MES acids	data/ingredients/mapped/Mes_2-_N-morpholino_Ethane_Sulfonic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methanol	Methanol	CHEBI:17790	methanol	(alternative)	data/ingredients/mapped/Methanol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methyl-B-D-galactopyranoside	Methyl-B-D-galactopyranoside	CHEBI:17540	methyl beta-D-galactoside	Methyl-B-D-galactopyranoside	data/ingredients/mapped/Methyl-B-D-galactopyranoside.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methyl-cis-p-coumarate	methyl-cis-p-coumarate	CHEBI:86904	4-coumaric acid methyl ester	methyl-cis-p-coumarate	data/ingredients/mapped/Methyl-cis-p-coumarate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methyl-trans-p-coumarate	methyl-trans-p-coumarate	CHEBI:194094	(E)-4-coumaric acid methyl ester	methyl-trans-p-coumarate	data/ingredients/mapped/Methyl-trans-p-coumarate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methyl_3-~284-hydroxyphenyl~29propionate	Methyl 3-(4-hydroxyphenyl)propionate	CHEBI:176565	methyl 3-(4-hydroxyphenyl)propionate	MHPP	data/ingredients/mapped/Methyl_3-(4-hydroxyphenyl)propionate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methylamine	Methylamine	CHEBI:16830	methylamine	(alternative)	data/ingredients/mapped/Methylamine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Methylxanthoxylin	Methylxanthoxylin	CHEBI:169463	2'-Hydroxy-4',6'-dimethoxy-3'-methylacetophenone	Methylxanthoxylin	data/ingredients/mapped/Methylxanthoxylin.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mg-citrate	Mg-citrate	CHEBI:131389	magnesium citrate	Mg-citrate	data/ingredients/mapped/Mg-citrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mgcl2_X_6_H2o	MgCl2 x 6 H2O	CHEBI:86345	magnesium dichloride hexahydrate	MgCl2 x 6 H2O (200 g/l stock solution)	data/ingredients/mapped/Mgcl2_X_6_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mgcl2_X_7_H2o	MgCl2 x 7 H2O	CHEBI:6636	magnesium dichloride	MgCl2 x 7 H2O|MgCl2  x 76 H2O|MgCl2 X 6H2O|MgCl2 x 7H2O|MgCl2x 6 H2O|MgCl2x7H2O|MgCl2 x 6H2O|MgCl2  x 7 H2O	data/ingredients/mapped/Mgcl2_X_7_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Mgcl2x_6_H2o	MgCl2x 6 H2O	CHEBI:6636	magnesium dichloride	MgCl2x 6 H2O|MgCl2  x 7 H2O|MgCl2  x 76 H2O|MgCl2 X 6H2O|MgCl2 x 7 H2O|MgCl2 x 7H2O|MgCl2x7H2O|MgCl2 x 6H2O	data/ingredients/mapped/Mgcl2x_6_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
