identifier,preferred_term,mapping_status,ontology_id,ontology_source,mapping_quality,occurrences,parent_ingredient,variant_type
CHEBI:111,Quebrachitol,MAPPED,CHEBI:111,CHEBI,EXACT_MATCH,0,,
CHEBI:16243,Quercetin,MAPPED,CHEBI:16243,CHEBI,EXACT_MATCH,0,,
CHEBI:26493,Quinic acid,MAPPED,CHEBI:26493,CHEBI,EXACT_MATCH,8,,
cas:6119-47-7,Quinine Hdrochloride,MAPPED,cas:6119-47-7,CAS,FALLBACK_REGISTRY,0,,
MICRO:0001229,Rabbit blood,MAPPED,MICRO:0001229,MICRO,EXACT_MATCH,0,,
MICRO:0002392,Rabbit serum,MAPPED,MICRO:0002392,MICRO,EXACT_MATCH,0,,
CHEBI:139272,rac-3-Hydroxypentanoic Acid,MAPPED,CHEBI:139272,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:racemomycin_e,Racemomycin E,MAPPED,mesh:C019594,MESH,NARROW_MATCH,0,,
CHEBI:556075,Radicicol,MAPPED,CHEBI:556075,CHEBI,EXACT_MATCH,0,,
CHEBI:16634,Raffinose,MAPPED,CHEBI:16634,CHEBI,EXACT_MATCH,6,,
CHEBI:29670,Ramoplanin,MAPPED,CHEBI:29670,CHEBI,EXACT_MATCH,0,,
CHEBI:8806,Resazurin,MAPPED,CHEBI:8806,CHEBI,EXACT_MATCH,1309,,
CHEBI:27881,Resveratrol,MAPPED,CHEBI:27881,CHEBI,EXACT_MATCH,0,,
cas:39280-21-2,Rhamnogalacturonan from soy bean pectic fibre,MAPPED,cas:39280-21-2,CAS,FALLBACK_REGISTRY,0,,
cas:39280-21-2,Rhamnogalacturonan I from potato pectic fiber,MAPPED,cas:39280-21-2,CAS,FALLBACK_REGISTRY,0,,
CHEBI:62570,Rhamnolipid,MAPPED,CHEBI:62570,CHEBI,EXACT_MATCH,0,,
cas:141-11-7,Rhodinyl Acetate,MAPPED,cas:141-11-7,CAS,FALLBACK_REGISTRY,0,,
CHEBI:144215,Rhodocladonic Acid,MAPPED,CHEBI:144215,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:rhodomycin_a,Rhodomycin A,MAPPED,mesh:C004977,MESH,NARROW_MATCH,0,,
CHEBI:17015,Riboflavin,MAPPED,CHEBI:17015,CHEBI,EXACT_MATCH,1837,,
CHEBI:33697,Ribonucleic acid from torula yeast type VI,MAPPED,CHEBI:33697,CHEBI,EXACT_MATCH,0,,
CHEBI:33942,Ribose,MAPPED,CHEBI:33942,CHEBI,EXACT_MATCH,4,,
CHEBI:28077,Rifampicin,MAPPED,CHEBI:28077,CHEBI,EXACT_MATCH,2,,
kgmicrobe.compound:ristocetin_b,Ristocetin B,MAPPED,CHEBI:85129,CHEBI,NARROW_MATCH,0,,
cas:5307-59-5,Robustic Acid,MAPPED,mesh:C105206,MESH,NARROW_MATCH,0,,
CHEBI:144218,Roccellic Acid,MAPPED,CHEBI:144218,CHEBI,EXACT_MATCH,0,,
FOODON:03307110,Rolled oats,MAPPED,FOODON:03307110,FOODON,EXACT_MATCH,0,,
CHEBI:72346,Roseoflavin,MAPPED,CHEBI:72346,CHEBI,EXACT_MATCH,0,,
CHEBI:17226,Rosmarinic acid,MAPPED,CHEBI:17226,CHEBI,EXACT_MATCH,0,,
CHEBI:77249,Rosuvastatin calcium,MAPPED,CHEBI:77249,CHEBI,EXACT_MATCH,0,,
CHEBI:28201,Rotenone,MAPPED,CHEBI:28201,CHEBI,EXACT_MATCH,0,,
CHEBI:78672,rubidium chloride,MAPPED,CHEBI:78672,CHEBI,EXACT_MATCH,0,,
CHEBI:223718,rubradirin,MAPPED,CHEBI:223718,CHEBI,EXACT_MATCH,0,,
cas:21288-61-9,Rutilantinone,MAPPED,cas:21288-61-9,CAS,FALLBACK_REGISTRY,0,,
CHEBI:28527,Rutin,MAPPED,CHEBI:28527,CHEBI,EXACT_MATCH,0,,
CHEBI:6000,S-Isocorydine (),MAPPED,CHEBI:6000,CHEBI,EXACT_MATCH,0,,
cas:9789-92-0,S-adenosyl Homocysteine,MAPPED,cas:9789-92-0,CAS,FALLBACK_REGISTRY,0,,
CHEBI:32111,Saccharin,MAPPED,CHEBI:32111,CHEBI,EXACT_MATCH,0,,
CHEBI:8994,Safrole,MAPPED,CHEBI:8994,CHEBI,EXACT_MATCH,0,,
CHEBI:16914,Salicylic acid,MAPPED,CHEBI:16914,CHEBI,EXACT_MATCH,0,,
CHEBI:9009,Salidroside,MAPPED,CHEBI:9009,CHEBI,EXACT_MATCH,0,,
CHEBI:112,Salsoline,MAPPED,CHEBI:112,CHEBI,EXACT_MATCH,0,,
ENVO:00002010,Salt water,MAPPED,ENVO:00002010,ENVO,EXACT_MATCH,0,,
CHEBI:67900,Salvinorin A,MAPPED,CHEBI:67900,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:sarcidin,Sarcidin,MAPPED,kgmicrobe.compound:sarcidin,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:15611,sarcosine,MAPPED,CHEBI:15611,CHEBI,EXACT_MATCH,0,,
cas:564-20-5,Sclareolide,MAPPED,mesh:C109395,MESH,NARROW_MATCH,0,,
CHEBI:17488,Scopoletin,MAPPED,CHEBI:17488,CHEBI,EXACT_MATCH,0,,
ENVO:00002149,Sea water,MAPPED,ENVO:00002149,ENVO,EXACT_MATCH,0,,
ENVO:00002149,Seawater,MAPPED,ENVO:00002149,ENVO,EXACT_MATCH,4,,
CHEBI:41865,Sebacic acid,MAPPED,CHEBI:41865,CHEBI,EXACT_MATCH,0,,
CHEBI:75494,Serine hydroxamate,MAPPED,CHEBI:75494,CHEBI,EXACT_MATCH,0,,
CHEBI:28790,Serotonin,MAPPED,CHEBI:28790,CHEBI,EXACT_MATCH,0,,
UBERON:0001977,Serum,MAPPED,UBERON:0001977,registry,EXACT_MATCH,0,,
mesh:C032953,Setamycin,MAPPED,mesh:C032953,MESH,EXACT_MATCH,0,,
CHEBI:16119,Shikimic Acid,MAPPED,CHEBI:16119,CHEBI,CAS_RN_LOOKUP,10,,
CHEBI:89919,Sialyllacto-N-tetraose a,MAPPED,CHEBI:89919,CHEBI,EXACT_MATCH,0,,
CHEBI:89905,Sialyllacto-N-tetraose c,MAPPED,CHEBI:89905,CHEBI,EXACT_MATCH,0,,
cas:100789-83-1,Sialyllacto-N-tetraose d,MAPPED,cas:100789-83-1,CAS,FALLBACK_REGISTRY,0,,
CHEBI:26672,Siderophore,MAPPED,CHEBI:26672,CHEBI,EXACT_MATCH,0,,
CHEBI:9144,Silibinin,MAPPED,CHEBI:9144,CHEBI,EXACT_MATCH,0,,
CHEBI:30341,silver chloride,MAPPED,CHEBI:30341,CHEBI,EXACT_MATCH,0,,
cas:10294-26-5,silver sulfate,MAPPED,cas:10294-26-5,CAS,FALLBACK_REGISTRY,0,,
CHEBI:9150,Simvastatin,MAPPED,CHEBI:9150,CHEBI,EXACT_MATCH,0,,
cas:139893-43-9,Simvastatin Hydroxy Acid Ammonium Salt,MAPPED,CHEBI:169041,CHEBI,NARROW_MATCH,0,,
CHEBI:77131,sinapic acid,MAPPED,CHEBI:77131,CHEBI,EXACT_MATCH,0,,
CHEBI:27949,sinapinaldehyde,MAPPED,CHEBI:27949,CHEBI,EXACT_MATCH,0,,
CHEBI:9163,Sinomenine,MAPPED,CHEBI:9163,CHEBI,EXACT_MATCH,0,,
CHEBI:30563,SiO2,MAPPED,CHEBI:30563,CHEBI,EXACT_MATCH,4,,
cas:53179-09-2,Sisomicin sulfate salt,MAPPED,CHEBI:35175,CHEBI,NARROW_MATCH,0,,
FOODON:03301484,Skimmed milk,MAPPED,FOODON:03301484,registry,EXACT_MATCH,0,,
ENVO:00002044,Sludge,MAPPED,ENVO:00002044,ENVO,EXACT_MATCH,0,,
cas:29849-82-9,sn-Glycerol 3-phosphate bis(cyclohexylammonium) salt,MAPPED,CHEBI:15978,CHEBI,NARROW_MATCH,0,,
cas:17989-41-2,sn-Glycerol 3-phosphate lithium salt,MAPPED,CHEBI:15978,CHEBI,NARROW_MATCH,0,,
CHEBI:78074,SnCl2 x 2 H2O,MAPPED,CHEBI:78074,CHEBI,EXACT_MATCH,4,,
cas:4263-52-9,Sodium 2-bromoethanesulfonate,MAPPED,cas:4263-52-9,CAS,FALLBACK_REGISTRY,0,,
CHEBI:31824,Sodium 2-mercaptoethanesulfonate,MAPPED,CHEBI:31824,CHEBI,EXACT_MATCH,0,,
CHEBI:113449,Sodium 4-Hydroxybenzoate,MAPPED,CHEBI:113449,CHEBI,EXACT_MATCH,0,,
CHEBI:32954,Sodium acetate,MAPPED,CHEBI:32954,CHEBI,EXACT_MATCH,3,,
CHEBI:32954,Sodium acetate·3H2O,MAPPED,CHEBI:32954,CHEBI,EXACT_MATCH,2,,
CHEBI:32138,Sodium acetate trihydrate,MAPPED,CHEBI:32138,CHEBI,EXACT_MATCH,6,,
cas:7486-38-6,Sodium adipate,MAPPED,FOODON:03413240,FOODON,NARROW_MATCH,0,,
CHEBI:53311,Sodium alginate,MAPPED,CHEBI:53311,CHEBI,EXACT_MATCH,3,,
cas:15432-85-6,Sodium antimonate,MAPPED,mesh:C034426,MESH,NARROW_MATCH,0,,
CHEBI:278547,Sodium azide,MAPPED,CHEBI:278547,CHEBI,EXACT_MATCH,0,,
CHEBI:132089,Sodium beta-glycerophosphate,MAPPED,CHEBI:132089,CHEBI,EXACT_MATCH,14,,
CHEBI:75229,Sodium bromate,MAPPED,CHEBI:75229,CHEBI,EXACT_MATCH,0,,
cas:5968-11-6,sodium carbonate monohydrate,MAPPED,CHEBI:29377,CHEBI,NARROW_MATCH,0,,
CHEBI:29377,Sodium carbonate solution,MAPPED,CHEBI:29377,CHEBI,LEXICAL_MATCH,0,,
CHEBI:78667,Sodium Chlorite,MAPPED,CHEBI:78667,CHEBI,EXACT_MATCH,0,,
cas:206986-87-0,Sodium cholate hydrate,MAPPED,CHEBI:26711,CHEBI,NARROW_MATCH,0,,
CHEBI:78671,Sodium Chromate,MAPPED,CHEBI:78671,CHEBI,EXACT_MATCH,0,,
CHEBI:53258,Sodium Citrate,MAPPED,CHEBI:53258,CHEBI,EXACT_MATCH,11,,
CHEBI:33192,Sodium cyanide,MAPPED,CHEBI:33192,CHEBI,EXACT_MATCH,0,,
cas:920-49-0,Sodium D-Lactate,MAPPED,cas:920-49-0,CAS,FALLBACK_REGISTRY,1,,
CHEBI:9177,sodium Deoxycholate,MAPPED,CHEBI:9177,CHEBI,EXACT_MATCH,0,,
cas:145224-92-6,Sodium deoxycholate monohydrate,MAPPED,CHEBI:9177,CHEBI,NARROW_MATCH,0,,
CHEBI:66870,Sodium dithionite,MAPPED,CHEBI:66870,CHEBI,EXACT_MATCH,11,,
CHEBI:8984,Sodium Dodecyl Sulfate,MAPPED,CHEBI:8984,CHEBI,EXACT_MATCH,0,,
cas:546-74-7,Sodium ethyl sulfate,MAPPED,cas:546-74-7,CAS,FALLBACK_REGISTRY,0,,
CHEBI:78292,Sodium ferric EDTA,MAPPED,CHEBI:78292,CHEBI,EXACT_MATCH,0,,
CHEBI:114954,Sodium ferulate,MAPPED,CHEBI:114954,CHEBI,EXACT_MATCH,0,,
CHEBI:38699,Sodium Fluoroacetate,MAPPED,CHEBI:38699,CHEBI,EXACT_MATCH,0,,
CHEBI:86431,Sodium Fluorophosphate,MAPPED,CHEBI:86431,CHEBI,EXACT_MATCH,0,,
CHEBI:84997,Sodium gluconate,MAPPED,CHEBI:84997,CHEBI,EXACT_MATCH,15,,
CHEBI:64243,Sodium glutamate monohydrate,MAPPED,CHEBI:64243,CHEBI,EXACT_MATCH,11,,
CHEBI:32146,Sodium hypochlorite,MAPPED,CHEBI:32146,CHEBI,EXACT_MATCH,0,,
cas:10039-56-2,Sodium hypophosphite monohydrate,MAPPED,CHEBI:234148,CHEBI,NARROW_MATCH,0,,
CHEBI:81708,sodium iodate,MAPPED,CHEBI:81708,CHEBI,EXACT_MATCH,0,,
CHEBI:33167,sodium iodide,MAPPED,CHEBI:33167,CHEBI,EXACT_MATCH,0,,
CHEBI:234594,Sodium iodoacetate,MAPPED,CHEBI:234594,CHEBI,EXACT_MATCH,0,,
cas:1562-00-1,sodium isethionate,MAPPED,cas:1562-00-1,CAS,FALLBACK_REGISTRY,0,,
CHEBI:867561,Sodium L-lactate,MAPPED,CHEBI:867561,CHEBI,EXACT_MATCH,8,,
CHEBI:75228,Sodium lactate,MAPPED,CHEBI:75228,CHEBI,EXACT_MATCH,190,,
CHEBI:29678,Sodium m-arsenite,MAPPED,CHEBI:29678,CHEBI,EXACT_MATCH,0,,
CHEBI:91261,Sodium malate,MAPPED,CHEBI:91261,CHEBI,EXACT_MATCH,50,,
CHEBI:91263,Sodium maleate,MAPPED,CHEBI:91263,CHEBI,EXACT_MATCH,2,,
mesh:C025349,Sodium Metasilicate,MAPPED,mesh:C025349,MESH,EXACT_MATCH,1,,
mesh:C025349,Sodium metasilicate (silicate for diatom frustules),MAPPED,mesh:C025349,MESH,LEXICAL_MATCH,0,,
cas:2386-57-4,Sodium methanesulfonate,MAPPED,cas:2386-57-4,CAS,FALLBACK_REGISTRY,0,,
kgmicrobe.ingredient:sodium_nitrate_~28070_m_stock~29,Sodium nitrate (0.70 M stock),MAPPED,CHEBI:63005,CHEBI,NARROW_MATCH,0,,
CHEBI:63005,Sodium nitrate (nitrogen source),MAPPED,CHEBI:63005,CHEBI,EXACT_MATCH,0,,
CHEBI:132100,Sodium octanoate,MAPPED,CHEBI:132100,CHEBI,EXACT_MATCH,3,,
CHEBI:81860,Sodium oleate,MAPPED,CHEBI:81860,CHEBI,EXACT_MATCH,2,,
CHEBI:234557,Sodium palmitate,MAPPED,CHEBI:234557,CHEBI,EXACT_MATCH,2,,
CHEBI:132103,Sodium perchlorate,MAPPED,CHEBI:132103,CHEBI,EXACT_MATCH,2,,
cas:7791-07-3,Sodium perchlorate monohydrate,MAPPED,CHEBI:132103,CHEBI,NARROW_MATCH,2,,
CHEBI:75226,Sodium periodate,MAPPED,CHEBI:75226,CHEBI,EXACT_MATCH,0,,
cas:7775-27-1,Sodium Persulfate,MAPPED,mesh:C024625,MESH,NARROW_MATCH,0,,
kgmicrobe.ingredient:sodium_phosphate_buffer,Sodium phosphate buffer,MAPPED,NCIT:C29321,NCIT,CLOSE_MATCH,0,,
CHEBI:37583,Sodium phosphate dibasic,MAPPED,CHEBI:37583,CHEBI,EXACT_MATCH,10,,
cas:13517-23-2,Sodium phosphite dibasic pentahydrate,MAPPED,cas:13517-23-2,CAS,FALLBACK_REGISTRY,0,,
kgmicrobe.ingredient:sodium_potassium_phosphate_buffer,Sodium Potassium phosphate buffer,MAPPED,NCIT:C29321,NCIT,CLOSE_MATCH,0,,
CHEBI:71240,Sodium pyrophosphate,MAPPED,CHEBI:71240,CHEBI,EXACT_MATCH,2,,
cas:7758-16-9,Sodium pyrophosphate dibasic,MAPPED,NCIT:C77500,NCIT,NARROW_MATCH,0,,
CHEBI:9180,Sodium salicylate,MAPPED,CHEBI:9180,CHEBI,EXACT_MATCH,0,,
CHEBI:63675,Sodium succinate,MAPPED,CHEBI:63675,CHEBI,EXACT_MATCH,145,,
CHEBI:150903,Sodium succinate dibasic,MAPPED,CHEBI:150903,CHEBI,EXACT_MATCH,3,,
CHEBI:63017,Sodium tartrate,MAPPED,CHEBI:63017,CHEBI,EXACT_MATCH,15,,
cas:10489-48-2,Sodium thiophosphate tribasic hydrate,MAPPED,cas:10489-48-2,CAS,FALLBACK_REGISTRY,0,,
CHEBI:32150,Sodium Thiosulfate Pentahydrate,MAPPED,CHEBI:32150,CHEBI,EXACT_MATCH,3,,
CHEBI:114249,Sodium phosphate monobasic monohydrate,MAPPED,CHEBI:114249,CHEBI,CAS_RN_LOOKUP,46,,
CHEBI:63686,Sodium succinate dibasic hexahydrate,MAPPED,CHEBI:63686,CHEBI,CAS_RN_LOOKUP,11,,
ENVO:00001998,Soil,MAPPED,ENVO:00001998,ENVO,EXACT_MATCH,0,,
MICRO:0000457,Soil extract,MAPPED,MICRO:0000457,MICRO,EXACT_MATCH,0,,
CHEBI:26718,Solanesol,MAPPED,CHEBI:26718,CHEBI,EXACT_MATCH,0,,
CHEBI:30911,Sorbitol,MAPPED,CHEBI:30911,CHEBI,EXACT_MATCH,15,,
CHEBI:61117,Sorgoleone,MAPPED,CHEBI:61117,CHEBI,EXACT_MATCH,0,,
FOODON:03302142,Soy flour,MAPPED,FOODON:03302142,FOODON,EXACT_MATCH,0,,
FOODON:03315720,Soy peptone,MAPPED,FOODON:03315720,FOODON,CLOSE_MATCH,0,,
cas:91079-46-8,Soya peptone,MAPPED,cas:91079-46-8,CAS,FALLBACK_REGISTRY,4,,
kgmicrobe.ingredient:soyton,Soyton,MAPPED,kgmicrobe.ingredient:soyton,kgmicrobe.ingredient,PLACEHOLDER,0,,
cas:520-43-4,Sparassol,MAPPED,cas:520-43-4,CAS,FALLBACK_REGISTRY,0,,
CHEBI:9217,Spectinomycin dihydrochloride pentahydrate,MAPPED,CHEBI:9217,CHEBI,EXACT_MATCH,0,,
CHEBI:233088,Spermidine trihydrochloride,MAPPED,CHEBI:233088,CHEBI,EXACT_MATCH,0,,
CHEBI:81486,Sphondin,MAPPED,CHEBI:81486,CHEBI,EXACT_MATCH,0,,
cas:8025-81-8,Spiramycin,MAPPED,NCIT:C839,NCIT,NARROW_MATCH,0,,
mesh:C003339,Sporangiomycin,MAPPED,mesh:C003339,MESH,EXACT_MATCH,0,,
CHEBI:36383,SrCl2,MAPPED,CHEBI:36383,CHEBI,EXACT_MATCH,214,,
CHEBI:36385,SrCl2 x 6 H2O,MAPPED,CHEBI:36385,CHEBI,EXACT_MATCH,143,,
CHEBI:17164,Stachyose - 70%,MAPPED,CHEBI:17164,CHEBI,EXACT_MATCH,0,,
cas:54261-98-2,Stachyose hydrate,MAPPED,cas:54261-98-2,CAS,FALLBACK_REGISTRY,0,,
CHEBI:41958,Stallimycin,MAPPED,CHEBI:41958,CHEBI,EXACT_MATCH,0,,
NCIT:C1295,Staphylomycin M1,MAPPED,NCIT:C1295,NCIT,EXACT_MATCH,0,,
CHEBI:28017,Starch,MAPPED,CHEBI:28017,CHEBI,EXACT_MATCH,424,,
CHEBI:28842,Stearic acid,MAPPED,CHEBI:28842,CHEBI,EXACT_MATCH,4,,
NCIT:C152426,Steffimycin,MAPPED,NCIT:C152426,CHEBI,EXACT_MATCH,0,,
CHEBI:32158,Streptomycin sulfate salt,MAPPED,CHEBI:32158,CHEBI,EXACT_MATCH,0,,
CHEBI:9287,Streptonigrin,MAPPED,CHEBI:9287,CHEBI,EXACT_MATCH,0,,
CHEBI:233239,Strychnine Sulfate,MAPPED,CHEBI:233239,CHEBI,EXACT_MATCH,0,,
CHEBI:9300,Suberic acid,MAPPED,CHEBI:9300,CHEBI,EXACT_MATCH,0,,
NCIT:C120264,Substrate,MAPPED,NCIT:C120264,NCIT,EXACT_MATCH,0,,
CHEBI:26806,Succinate,MAPPED,CHEBI:26806,CHEBI,EXACT_MATCH,18,,
CHEBI:15741,Succinic acid,MAPPED,CHEBI:15741,CHEBI,EXACT_MATCH,25,,
cas:36064-19-4,Sucrose-6-monophosphate dipotassium salt,MAPPED,cas:36064-19-4,CAS,FALLBACK_REGISTRY,0,,
CHEBI:17992,Sucrose,MAPPED,CHEBI:17992,CHEBI,EXACT_MATCH,152,,
NCIT:C71939,Sugar,MAPPED,NCIT:C71939,NCIT,EXACT_MATCH,0,,
FOODON:00003412,Sugar beet molasses,MAPPED,FOODON:00003412,FOODON,LEXICAL_MATCH,0,,
cas:1981-58-4,Sulfamethazine sodium salt,MAPPED,CHEBI:26714,CHEBI,NARROW_MATCH,0,,
CHEBI:9331,Sulfamethizole,MAPPED,CHEBI:9331,CHEBI,EXACT_MATCH,0,,
CHEBI:9332,Sulfamethoxazole,MAPPED,CHEBI:9332,CHEBI,EXACT_MATCH,0,,
CHEBI:32164,Sulfamonomethoxine,MAPPED,CHEBI:32164,CHEBI,EXACT_MATCH,0,,
CHEBI:45373,Sulfanilamide,MAPPED,CHEBI:45373,CHEBI,EXACT_MATCH,0,,
cas:59-40-5,Sulfaquinoxaline,MAPPED,CHEBI:94719,CHEBI,NARROW_MATCH,0,,
cas:967-80-6,Sulfaquinoxaline sodium salt,MAPPED,CHEBI:26714,CHEBI,NARROW_MATCH,0,,
CHEBI:9334,Sulfasalazine,MAPPED,CHEBI:9334,CHEBI,EXACT_MATCH,0,,
CHEBI:50519,Sulfoacetic acid,MAPPED,CHEBI:50519,CHEBI,EXACT_MATCH,0,,
CHEBI:26833,Sulfur,MAPPED,CHEBI:26833,CHEBI,EXACT_MATCH,225,,
CHEBI:26835,Sulfur compounds,MAPPED,CHEBI:26835,CHEBI,EXACT_MATCH,0,,
CHEBI:33403,Sulfur (powder),MAPPED,CHEBI:33403,CHEBI,EXACT_MATCH,95,,
CHEBI:17909,Sulphur,MAPPED,CHEBI:17909,CHEBI,EXACT_MATCH,5,,
cas:8001-21-6,Sunflower oil,MAPPED,NCIT:C1241,NCIT,NARROW_MATCH,0,,
kgmicrobe.ingredient:supplemented_seawater,Supplemented Seawater,MAPPED,ENVO:00002149,ENVO,CLOSE_MATCH,2,,
CHEBI:35195,Surfactant,MAPPED,CHEBI:35195,CHEBI,EXACT_MATCH,0,,
cas:168828-58-8,Sutezolid,MAPPED,NCIT:C152482,NCIT,NARROW_MATCH,0,,
cas:16589-24-5,Synephrine Tartrate,MAPPED,cas:16589-24-5,CAS,FALLBACK_REGISTRY,0,,
mesh:C003372,Synergistin A,MAPPED,mesh:C003372,MESH,EXACT_MATCH,0,,
CHEBI:67380,syringaldehyde,MAPPED,CHEBI:67380,CHEBI,EXACT_MATCH,0,,
CHEBI:68329,Syringic Acid,MAPPED,CHEBI:68329,CHEBI,EXACT_MATCH,0,,
cas:91000-53-2,TAPS sodium salt,MAPPED,CHEBI:26714,CHEBI,NARROW_MATCH,6,,
CHEBI:9400,Tangeritin,MAPPED,CHEBI:9400,CHEBI,EXACT_MATCH,0,,
CHEBI:75211,tannic acid,MAPPED,CHEBI:75211,CHEBI,EXACT_MATCH,0,,
cas:39300-88-4,Tara gum,MAPPED,FOODON:03413299,FOODON,NARROW_MATCH,0,,
CHEBI:15891,Taurine,MAPPED,CHEBI:15891,CHEBI,EXACT_MATCH,1,,
CHEBI:181226,Taurocholic acid sodium salt hydrate,MAPPED,CHEBI:181226,CHEBI,EXACT_MATCH,0,,
cas:2451-01-6,Terpene hydrate,MAPPED,cas:2451-01-6,CAS,FALLBACK_REGISTRY,0,,
kgmicrobe.compound:tertiomycin_a,Tertiomycin A,MAPPED,kgmicrobe.compound:tertiomycin_a,kgmicrobe.compound,PLACEHOLDER,0,,
kgmicrobe.compound:tertiomycin_b,Tertiomycin B,MAPPED,kgmicrobe.compound:tertiomycin_b,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:39035,TES,MAPPED,CHEBI:39035,CHEBI,EXACT_MATCH,11,,
CHEBI:17300,Tetrachloroethene,MAPPED,CHEBI:17300,CHEBI,EXACT_MATCH,8,,
CHEBI:27902,Tetracycline,MAPPED,CHEBI:27902,CHEBI,EXACT_MATCH,1,,
CHEBI:35006,Tetracycline hydrochloride,MAPPED,CHEBI:35006,CHEBI,EXACT_MATCH,0,,
cas:55566-30-8,Tetrakis(hydroxymethyl)phosphonium sulfate,MAPPED,cas:55566-30-8,CAS,FALLBACK_REGISTRY,0,,
CHEBI:46020,Tetramethyl ammonium,MAPPED,CHEBI:46020,CHEBI,EXACT_MATCH,3,,
kgmicrobe.compound:tetramethyl_ammonium_chloride,Tetramethyl ammonium chloride,MAPPED,CHEBI:46020,CHEBI,CLOSE_MATCH,0,,
CHEBI:49,Tetrandrine,MAPPED,CHEBI:49,CHEBI,EXACT_MATCH,0,,
CHEBI:75193,Tetrazolium violet,MAPPED,CHEBI:75193,CHEBI,EXACT_MATCH,0,,
CHEBI:75192,Thallium(I) acetate,MAPPED,CHEBI:75192,CHEBI,EXACT_MATCH,0,,
CHEBI:136609,Theaflavin,MAPPED,CHEBI:136609,CHEBI,EXACT_MATCH,0,,
cas:30462-35-2,Theaflavin Digallate,MAPPED,CHEBI:185495,CHEBI,NARROW_MATCH,0,,
CHEBI:28946,Theobromine,MAPPED,CHEBI:28946,CHEBI,EXACT_MATCH,0,,
CHEBI:28177,Theophylline,MAPPED,CHEBI:28177,CHEBI,EXACT_MATCH,0,,
CHEBI:45931,Thiamin pyrophosphate,MAPPED,CHEBI:45931,CHEBI,EXACT_MATCH,1,,
CHEBI:132751,Thiamine-HCl x 2 H2O,MAPPED,CHEBI:132751,CHEBI,EXACT_MATCH,579,,
CHEBI:18385,Thiamine,MAPPED,CHEBI:18385,CHEBI,EXACT_MATCH,136,,
CHEBI:49105,Thiamine HCl,MAPPED,CHEBI:49105,CHEBI,EXACT_MATCH,1647,,
CHEBI:18290,Thiamine pyrophosphate,MAPPED,CHEBI:18290,CHEBI,EXACT_MATCH,17,,
kgmicrobe.ingredient:thiamine_vitamin_solution,Thiamine Vitamin Solution,MAPPED,MICRO:0000460,MICRO,CLOSE_MATCH,14,,
CHEBI:30314,Thioctic acid,MAPPED,CHEBI:30314,CHEBI,EXACT_MATCH,30,,
CHEBI:47869,Thioglycolate,MAPPED,CHEBI:47869,CHEBI,EXACT_MATCH,4,,
CHEBI:48566,Thioridazine hydrochloride,MAPPED,CHEBI:48566,CHEBI,EXACT_MATCH,0,,
CHEBI:26977,Thiosulfate,MAPPED,CHEBI:26977,CHEBI,EXACT_MATCH,4,,
CHEBI:36946,Thiourea,MAPPED,CHEBI:36946,CHEBI,EXACT_MATCH,0,,
CHEBI:17748,Thymidine,MAPPED,CHEBI:17748,CHEBI,EXACT_MATCH,7,,
CHEBI:17821,Thymine,MAPPED,CHEBI:17821,CHEBI,EXACT_MATCH,11,,
CHEBI:113532,Thymoquinone,MAPPED,CHEBI:113532,CHEBI,EXACT_MATCH,0,,
mesh:C039460,TiCl3,MAPPED,mesh:C039460,MESH,EXACT_MATCH,0,,
CHEBI:44137,Tiamulin,MAPPED,CHEBI:44137,CHEBI,EXACT_MATCH,0,,
CHEBI:35017,Ticarcillin disodium salt,MAPPED,CHEBI:35017,CHEBI,EXACT_MATCH,0,,
cas:86482-18-0,Timentin,MAPPED,cas:86482-18-0,CAS,FALLBACK_REGISTRY,0,,
cas:79645-27-5,Tobramycin sulfate salt,MAPPED,CHEBI:35175,CHEBI,NARROW_MATCH,0,,
CHEBI:17578,Toluene,MAPPED,CHEBI:17578,CHEBI,EXACT_MATCH,10,,
cas:69004-03-1,Tomatidine Hydrochloride,MAPPED,CHEBI:93130,CHEBI,NARROW_MATCH,0,,
FOODON:03301454,Tomato juice,MAPPED,FOODON:03301454,FOODON,EXACT_MATCH,0,,
mesh:C069668,Toray silicone SH 5535,MAPPED,mesh:C069668,MESH,LEXICAL_MATCH,0,,
CHEBI:69241,Totarol,MAPPED,CHEBI:69241,CHEBI,EXACT_MATCH,0,,
NCIT:C896,Trace element solution,MAPPED,NCIT:C896,NCIT,LEXICAL_MATCH,0,,
NCIT:C896,Trace element solution SL-10,MAPPED,NCIT:C896,NCIT,LEXICAL_MATCH,0,,
kgmicrobe.ingredient:trace_element_solution_see_medium_no_187,Trace element solution see Medium No. 187,MAPPED,NCIT:C896,NCIT,CLOSE_MATCH,0,,
MICRO:0001349,Trace metal mix A5,MAPPED,MICRO:0001349,MICRO,EXACT_MATCH,7,,
CHEBI:38366,trans-2-Pentenoic acid,MAPPED,CHEBI:38366,CHEBI,EXACT_MATCH,0,,
CHEBI:9592,Trans-2-methyl-2-butenoic acid,MAPPED,CHEBI:9592,CHEBI,EXACT_MATCH,0,,
